Id,SalePrice
1461,113164.10267751524
1462,153612.67577910837
1463,160508.84641436354
1464,198596.2797221113
1465,183383.49634129324
1466,169455.41485036822
1467,183403.2817361906
1468,167245.9008976877
1469,190502.597382701
1470,115740.57640649402
1471,192316.3334917081
1472,108543.28036457484
1473,98569.81541662266
1474,152818.57688314587
1475,120340.00643821424
1476,340373.30707035813
1477,234358.8273505311
1478,292167.40089763753
1479,276604.072266647
1480,449134.58596581285
1481,300435.068565303
1482,203680.40369798397
1483,172894.58959280822
1484,169035.65839143455
1485,202212.4141119889
1486,203041.392807801
1487,297754.4017345379
1488,231624.00710863929
1489,183065.7579834657
1490,223043.59658048284
1491,201567.91636902114
1492,93001.97604951086
1493,207978.6480542563
1494,294786.34725684876
1495,266076.636629878
1496,227314.6822816545
1497,170798.87255623727
1498,172729.82329064966
1499,169579.5738983147
1500,162279.52566981636
1501,168142.42712801008
1502,159341.57781395275
1503,291083.3384865237
1504,245578.9090534505
1505,223924.97691897678
1506,194966.40102606307
1507,231545.74073282146
1508,191742.75635514452
1509,153658.51799740706
1510,132143.85559487203
1511,143621.67199375687
1512,167927.95015786865
1513,149776.71124444407
1514,139126.5038775957
1515,181189.12781928724
1516,147979.66363291023
1517,164090.55017407017
1518,130974.44607459864
1519,197463.82464544152
1520,123469.61346584868
1521,117372.86480993114
1522,174859.25926393908
1523,102818.60365381898
1524,123056.52987203514
1525,105135.24521831906
1526,98434.27201607174
1527,98661.183063945
1528,151402.9694070644
1529,139897.55990027564
1530,202343.63998719933
1531,119145.34997197772
1532,105105.05703318494
1533,166484.51594414868
1534,133281.19769478732
1535,149244.63640103536
1536,116239.69683242185
1537,55552.88837665669
1538,139319.35849921164
1539,191195.27616761008
1540,83341.67600134957
1541,136096.8243504392
1542,131124.53079721253
1543,174985.98002501053
1544,93117.79449243084
1545,109473.20378749391
1546,144874.84619582904
1547,138652.79042556192
1548,126964.3995366978
1549,117779.21023721852
1550,127905.31354641433
1551,127016.05221336501
1552,124904.37712114726
1553,131895.38279454788
1554,121430.09951582765
1555,148498.7666676765
1556,86387.30154207608
1557,83455.97955085979
1558,107857.72079177952
1559,70676.62023946525
1560,131623.97995768551
1561,115173.4593587143
1562,145370.33731350684
1563,116880.05270592385
1564,156192.75417703722
1565,140148.9108240424
1566,226992.9300963247
1567,77095.81688338605
1568,234505.99435380579
1569,127156.88666349054
1570,152556.9607559708
1571,117217.02690163095
1572,143720.2894559786
1573,224309.62123180862
1574,104901.8353959144
1575,210351.39274027728
1576,248902.32003056834
1577,176744.66886568442
1578,138831.26769140988
1579,125771.67238650305
1580,195424.1294088402
1581,159062.51828236802
1582,128445.08674295977
1583,286524.6865487103
1584,219828.7178231568
1585,145824.47454373058
1586,70567.09877950043
1587,99214.00872958772
1588,141418.37280595687
1589,89877.1536858502
1590,141294.65182755646
1591,89056.95638386821
1592,126845.50569773559
1593,139041.36447011822
1594,132256.31607599492
1595,98167.24311541903
1596,201674.00778729684
1597,159058.23296221855
1598,198177.01887004357
1599,177515.72797678568
1600,174357.3462863937
1601,64903.579083672594
1602,118186.11707920193
1603,76822.90658867027
1604,244243.61249277066
1605,243848.01076506323
1606,167042.5436865405
1607,180814.3749802789
1608,229150.5027925968
1609,185572.25017419006
1610,151466.26158381152
1611,131740.58373195067
1612,169074.04991011956
1613,166913.2578853176
