Id,SalePrice
1461,125025.05425111583
1462,151545.61529124522
1463,182068.83679441374
1464,185310.75207763357
1465,193299.60836170998
1466,184492.29582087538
1467,172094.66509118016
1468,176679.8075770311
1469,181673.18204646066
1470,128358.8845991569
1471,201714.2965207237
1472,101550.82995132846
1473,105241.90544949104
1474,152677.36667375383
1475,126693.62521669672
1476,336186.44510561787
1477,250147.05057783538
1478,302142.88666273677
1479,299267.497184363
1480,381553.44385274895
1481,305906.6307806339
1482,207579.74175800593
1483,188543.99588425568
1484,175776.7026496228
1485,179399.70823995597
1486,199106.92468747275
1487,302674.56185118214
1488,241006.8963132217
1489,200706.65847191535
1490,216853.63203102734
1491,196639.67558162703
1492,104716.1815389511
1493,178732.87275172438
1494,285884.165777609
1495,283611.6895968348
1496,227719.23678429305
1497,183688.48238462626
1498,160918.9900841209
1499,160761.0184835542
1500,163403.32186243575
1501,170333.7827516706
1502,164165.8708052896
1503,263218.1435428047
1504,221978.96515996323
1505,218146.24518486636
1506,179316.1775844911
1507,235479.62889056499
1508,191058.37630429564
1509,158207.3311984663
1510,148088.76535618477
1511,148688.746214409
1512,171064.77006299113
1513,149492.27529767796
1514,150528.84506152687
1515,185263.6188108529
1516,152234.1490741195
1517,148798.65933721716
1518,143000.70009809258
1519,224194.917265827
1520,138090.01307175524
1521,139961.6986870681
1522,161864.20238571244
1523,120446.09289158658
1524,120744.64625803253
1525,125775.60859511912
1526,125658.66378324165
1527,110501.23686080246
1528,125714.71526711433
1529,141157.6140576533
1530,167167.70081531623
1531,134856.84650951886
1532,106356.84870594078
1533,140373.12174550578
1534,119368.96581947221
1535,149257.71065631363
1536,120966.88985708557
1537,100679.77584966006
1538,143965.19134246907
1539,179066.2786678524
1540,123324.81397386802
1541,139031.32138864722
1542,136518.87428861132
1543,171836.10824997418
1544,91700.1885447172
1545,105768.40496940655
1546,124073.87485180626
1547,134645.77217431992
1548,124124.58133062704
1549,112726.96048305988
1550,137819.6205414894
1551,122808.3769387151
1552,145465.37790804857
1553,133825.6263482237
1554,114688.37965634298
1555,166218.6348076253
1556,101212.99754984697
1557,115622.8350755697
1558,103734.2248972427
1559,114508.3417191935
1560,139639.4411239638
1561,140723.20426427963
1562,126701.79288892436
1563,123103.03154523204
1564,162004.3997533078
1565,154970.5047663629
1566,204763.11830859835
1567,95405.76256354287
1568,211938.4427590368
1569,157287.68207901574
1570,136844.88511897367
1571,127737.57747894782
1572,141716.9692665631
1573,227313.50403973856
1574,135446.27091692822
1575,204448.87582628021
1576,228079.7179230957
1577,193034.47383173037
1578,147759.5364318611
1579,143307.90551902258
1580,192259.02591707325
1581,138279.7619157866
1582,126702.3703073489
1583,307153.5741876601
1584,234548.41995994755
1585,145410.37165734917
1586,92402.00990864639
1587,111706.39362421948
1588,141493.64248614328
1589,108651.61148534487
1590,134626.20831165006
1591,103369.38479528303
1592,131666.00079694917
1593,119915.99969206002
1594,125171.23854567342
1595,129080.04930464174
1596,198147.50172982246
1597,169561.43749525683
1598,182862.6652591686
1599,162150.81442358744
1600,178761.1665072516
1601,87494.46950124748
1602,114431.56497072778
1603,102894.99859756438
1604,265381.7049572361
1605,241462.53803842634
1606,162843.2482247832
1607,161471.85672049236
1608,213601.4888736853
1609,189733.89177260292
1610,163246.30040982054
1611,148711.3163170301
1612,190613.53339777095
1613,180396.2036647154
1614,122906.63227938836
1615,95331.22255151426
1616,91318.45676589986
1617,99118.38345108634
1618,123700.71350881788
1619,135993.49089056725
1620,175967.27680782028
1621,142639.71065370482
1622,142500.07276988382
1623,255541.91759462317
1624,219819.06803074828
1625,127097.94723279678
1626,170354.13998394317
1627,187293.47154385725
1628,266448.3254355098
1629,173375.4983784938
1630,286821.5259172501
1631,197740.8422289868
1632,227334.64746990096
1633,170237.91329001883
1634,187363.8140349447
1635,181534.86090076558
1636,169957.8129549737
1637,180760.77003410447
1638,199334.09909414552
1639,183281.41992407653
1640,226574.3921253067
1641,176304.26816473226
1642,216892.61207855772
1643,219431.32385073352
1644,219327.69420045195
1645,186138.6741819988
1646,155866.0582198939
1647,161156.03193149285
1648,140975.80005762543
1649,137037.52542037962
1650,124037.51395415705
1651,122935.88517446532
1652,101184.95044042186
1653,101819.2583704719
1654,155853.99490063507
1655,147318.3892593
1656,150227.72633137397
1657,154743.65094854956
1658,155026.93650844938
1659,128069.89234519955
1660,148530.7258690308
1661,382342.86557307665
1662,322173.597362976
1663,358988.3981524856
1664,384687.03522991494
1665,309350.7891976291
1666,322284.59703749954
1667,331917.68359165615
1668,324605.61198576423
1669,280149.633311419
1670,329487.6401715133
1671,262314.1451269304
1672,373199.9595201415
1673,288930.9072607855
1674,249266.99338226707
1675,196285.6480756313
1676,196865.64751601554
1677,206697.25156649677
1678,377967.70503995207
1679,359058.43372252036
1680,299915.0410018111
1681,242704.11684925616
1682,307205.9378128944
1683,196580.9079156542
1684,183043.18220099522
1685,182132.24069679296
1686,183318.7696298717
1687,173084.2886463676
1688,195074.70922152078
1689,194157.90499399323
1690,189736.88427040714
1691,181420.1864933217
1692,246040.38272239102
1693,173012.23374403577
1694,182951.19564377953
1695,170805.23626036666
1696,259414.7742487732
1697,167137.90884871906
1698,316647.5062073256
1699,310057.4698787129
1700,239740.2011243054
1701,257758.92000224045
1702,254546.18342459775
1703,257484.7190406534
1704,282846.74375049054
1705,227701.89697959184
1706,364224.7958780365
1707,208428.5374863051
1708,203046.88418271358
1709,258791.08958749834
1710,220103.56317481858
1711,255746.43335208893
1712,256742.6238539094
1713,262446.2522195094
1714,215207.29966051315
1715,197112.6648387513
1716,175067.65308621773
1717,162900.03408665457
1718,132501.25224622854
1719,202656.62735611663
1720,238727.55186577735
1721,161594.70669455023
1722,127073.50837324072
1723,158316.40591055749
1724,214124.613187748
1725,226854.6375669904
1726,190405.88739295572
1727,181178.39737838082
1728,189353.4704792557
1729,161681.3806640242
1730,149670.50607996646
1731,125712.43399866772
1732,127901.3042852384
1733,125928.16264907211
1734,130292.10642354708
1735,132784.563409282
1736,124902.69248449401
1737,263951.3182256666
1738,212411.26133803086
1739,246305.0137011164
1740,223901.94036224662
1741,185458.64919831508
1742,169266.68518321315
1743,172154.59284622344
1744,256913.1450720089
1745,204303.39651049115
1746,196154.5029657896
1747,201112.0345470722
1748,201753.39883565664
1749,162665.6407998562
1750,140695.5182254203
1751,213756.10436110897
1752,124342.59835481523
1753,153612.89417000918
1754,192898.73015548516
1755,166290.2332556816
1756,125709.21689156012
1757,122331.66295574345
1758,148577.56864921137
1759,162202.6750707227
1760,162522.7743026169
1761,153825.79771392557
1762,171586.62831232126
1763,170205.39366351636
1764,122994.27292620999
1765,168016.66737491486
1766,173003.20593567003
1767,195801.37093700294
1768,140989.34075055484
1769,163988.42905313402
1770,138842.09857740693
1771,134513.8062957337
1772,139580.90875716216
1773,139632.21767691386
1774,153227.7560153764
1775,133074.79545691956
1776,119600.94840259755
1777,114948.944871981
1778,129200.90625796492
1779,122800.1300719196
1780,166145.84250780704
1781,133219.26569350273
1782,105768.80114987344
1783,136701.84537271247
1784,109325.69068157226
1785,120291.49030620548
1786,151540.64668817035
1787,158765.99671586437
1788,83770.50521843656
1789,103283.69434906097
1790,101430.14744122075
1791,172008.54385022272
1792,146086.65471015405
1793,142732.73996609717
1794,133005.38225756146
1795,133898.79880117797
1796,127242.83175124132
1797,119571.55275252069
1798,127995.46058213935
1799,111081.47809090103
1800,129751.42351331898
1801,131693.8034513199
1802,133270.17845492103
1803,153983.94347579541
1804,140366.10872156147
1805,137521.86651651902
1806,118345.85898754229
1807,135439.7700569093
1808,120747.06919940616
1809,121808.72326525234
1810,141308.67073591705
1811,112681.4580211202
1812,107284.82903155513
1813,120409.38993095918
1814,104011.67166499753
1815,80454.66706054169
1816,105716.32551297113
1817,134184.50932767225
1818,142365.95051082154
1819,119464.40151332993
1820,89386.3134280502
1821,117218.73293847303
1822,148060.93287107174
1823,80286.86804071459
1824,132533.5831835981
1825,133986.9151235635
1826,110677.61012127361
1827,111602.5496772937
1828,131980.32365581536
1829,117575.74010870303
1830,140075.45417747844
1831,146162.00055681396
1832,120379.73688276084
1833,143270.628502363
1834,125919.73350185453
1835,137585.8199547363
1836,128635.8710822952
1837,100357.67648183712
1838,125632.80860116423
1839,101282.68908177808
1840,139497.65977542195
1841,136331.69241358456
1842,99774.27093782781
1843,143903.42368894684
1844,138040.72531687617
1845,142733.54231344588
1846,152948.43790692897
1847,161872.14993020397
1848,75571.75435473754
1849,120500.41108891203
1850,126013.04264246653
1851,148309.1133422717
1852,129617.4060744268
1853,142035.66702009324
1854,165765.24197505336
1855,150450.4904151514
1856,217820.08369767366
1857,159394.4976866506
1858,139650.57876569958
1859,125642.05939347603
1860,150830.8917525266
1861,125413.43753107672
1862,255138.80942782
1863,250805.3125442693
1864,251208.85486156004
1865,303659.46027765813
1866,317056.0697407513
1867,235151.96928618447
1868,288299.42293731833
1869,198411.65364912452
1870,217503.51312800084
1871,254674.04011899402
1872,185330.12166826887
1873,224955.47303128807
1874,141224.92045290643
1875,199369.9563419937
1876,195686.87548776768
1877,211527.78618331306
1878,218142.70629654586
1879,129298.33156673796
1880,134486.38243217402
1881,245529.70125532133
1882,248297.68750239676
1883,198102.25203083747
1884,207738.94836092746
1885,241019.34605194218
1886,284680.79323192226
1887,202893.97230212783
1888,264080.8422729858
1889,180078.15613773192
1890,133769.23337499783
1891,138102.0561446863
1892,115368.6012290067
1893,134747.0052802362
1894,132138.18384755356
1895,148729.0237997068
1896,124211.67246189562
1897,126190.20492937687
1898,117950.98435764994
1899,137844.37594345538
1900,127080.93589497046
1901,150539.27587310234
1902,138167.28510897703
1903,182028.38480878662
1904,136880.1747018703
1905,179132.28413420764
1906,153417.37244013822
1907,184330.365075922
1908,117352.56669352033
1909,134453.54914473504
1910,127314.97400258617
1911,180879.97632987
1912,246777.50165366597
1913,151142.77484590362
1914,84772.35256905446
1915,284024.94765096094
1916,92195.15833021517
1917,248480.94702125146
1918,136837.12376123777
1919,155581.8551265514
1920,176999.16109613693
1921,343892.0453220338
1922,295156.44771314145
1923,195288.28614126996
1924,227433.079381463
1925,213386.26892115764
1926,358173.0751512975
1927,135843.76794732356
1928,164690.24285481125
1929,120454.12332628394
1930,137220.19216934068
1931,144159.01194724522
1932,143430.66440983466
1933,170601.36490345883
1934,179477.63116199186
1935,178038.8935761228
1936,185461.20363609277
1937,183472.984472527
1938,182357.7446739766
1939,236757.63372302594
1940,193040.6953940511
1941,184602.4092220504
1942,189773.56204525346
1943,199135.22250125383
1944,311341.62156333344
1945,344792.6251841554
1946,161177.00866111147
1947,283819.9173171598
1948,169057.78976071218
1949,232697.58457669566
1950,173264.24310762854
1951,235657.14674900647
1952,215264.39940665927
1953,168773.79842519743
1954,189128.72409819634
1955,134074.71547449793
1956,252247.24182185277
1957,164708.09415820698
1958,289161.02749980055
1959,148727.05837549816
1960,120091.41875056062
1961,121766.20743655137
1962,101557.79917889295
1963,103981.89243979387
1964,112732.91547204695
1965,150993.61532214173
1966,145207.58979922303
1967,280193.83045329264
1968,363256.7424721643
1969,365065.83624882274
1970,371956.3569510302
1971,357974.72927832144
1972,330578.55677183066
1973,261742.62567153625
1974,303489.12307264237
1975,366516.6361679544
1976,265342.7083883887
1977,334647.89970143215
1978,334836.01614081964
1979,309037.0975098785
1980,202276.65339140384
1981,318916.85862131004
1982,214868.15433179826
1983,210292.68870008842
1984,176974.95312661753
1985,216587.86260575202
1986,219632.20378996205
1987,183042.80794367622
1988,187101.0091414725
1989,196619.2735042249
1990,215728.7070917482
1991,207497.09193366824
1992,209286.6462498434
1993,180409.73086141696
1994,225102.5113865899
1995,186969.94138022853
1996,252927.16709708146
1997,308390.60075706575
1998,314019.4954171997
1999,245913.51430270445
2000,295388.0790964996
2001,269863.14928060595
2002,244027.1140617672
2003,251592.87237960577
2004,261045.5609328501
2005,223479.2563149454
2006,207637.3961007466
2007,254992.78445230657
2008,196131.89759524952
2009,196159.90806087042
2010,197555.20201580165
2011,136087.348846757
2012,183759.11002821833
2013,187573.56467873685
2014,191705.7329737249
2015,196963.30156176677
2016,195983.27609750023
2017,199449.40178641165
2018,130870.11316774231
2019,130652.41624428499
2020,118815.78135304493
2021,119365.06284489851
2022,174902.3493572222
2023,150019.90199575806
2024,245206.04608719033
2025,304140.59790464095
2026,184182.22752055243
2027,158437.02026241896
2028,158771.03679706418
2029,167287.93825443328
2030,256764.02403789366
2031,212267.84546760743
2032,226342.6654270865
2033,241951.0386056069
2034,165143.30296111133
2035,201388.80870042596
2036,181466.8203276404
2037,185186.21931004786
2038,246162.9653957967
2039,197824.05864753592
2040,255188.52505404962
2041,237404.1276561212
2042,200647.6059346152
2043,167312.749078846
2044,173925.90866697408
2045,201664.45446629974
2046,142797.26286089086
2047,148457.52335313938
2048,130142.12864679878
2049,143205.88712834916
2050,170711.8304300775
2051,115855.36887685824
2052,135856.70654049297
2053,140487.15789133927
2054,98554.90389290324
2055,163339.9515609059
2056,137292.18740220656
2057,129732.62472185749
2058,210067.46235328406
2059,140165.0415848219
2060,161558.57527816363
2061,168479.15760616018
2062,134275.73992004214
2063,116304.7080541466
2064,141036.57407981137
2065,120158.02726229044
2066,168997.9634374303
2067,136192.95310009122
2068,146758.8109476834
2069,92390.44436631972
2070,110053.97745231338
2071,108297.06234937461
2072,139030.84330256595
2073,140240.89073124982
2074,169738.87767552232
2075,140858.13987056783
2076,120623.99742418526
2077,143470.10389712977
2078,130916.03232352705
2079,132692.1638852667
2080,118951.29673832619
2081,126693.63559699873
2082,129109.65464127067
2083,138059.17467864617
2084,115561.68167847121
2085,130968.86508530787
2086,120439.86572365058
2087,125071.80271500711
2088,111556.73833758134
